1.000000000000000000e+00 0.000000000000000000e+00 5.660003662109375000e+00
2.000000000000000000e+00 0.000000000000000000e+00 5.680007934570312500e+00
3.000000000000000000e+00 0.000000000000000000e+00 5.639999389648437500e+00
4.000000000000000000e+00 0.000000000000000000e+00 5.639999389648437500e+00
5.000000000000000000e+00 0.000000000000000000e+00 5.669998168945312500e+00
6.000000000000000000e+00 0.000000000000000000e+00 5.669998168945312500e+00
7.000000000000000000e+00 0.000000000000000000e+00 5.710006713867187500e+00
8.000000000000000000e+00 0.000000000000000000e+00 5.730010986328125000e+00
9.000000000000000000e+00 0.000000000000000000e+00 5.760009765625000000e+00
1.000000000000000000e+01 0.000000000000000000e+00 5.779998779296875000e+00
1.100000000000000000e+01 0.000000000000000000e+00 5.800003051757812500e+00
1.200000000000000000e+01 0.000000000000000000e+00 5.839996337890625000e+00
1.300000000000000000e+01 0.000000000000000000e+00 5.910003662109375000e+00
1.400000000000000000e+01 0.000000000000000000e+00 5.970001220703125000e+00
1.500000000000000000e+01 0.000000000000000000e+00 6.040008544921875000e+00
1.600000000000000000e+01 0.000000000000000000e+00 6.169998168945312500e+00
1.700000000000000000e+01 0.000000000000000000e+00 6.279998779296875000e+00
1.800000000000000000e+01 0.000000000000000000e+00 6.370010375976562500e+00
1.900000000000000000e+01 0.000000000000000000e+00 6.440002441406250000e+00
2.000000000000000000e+01 0.000000000000000000e+00 6.740005493164062500e+00
2.100000000000000000e+01 0.000000000000000000e+00 7.029998779296875000e+00
2.200000000000000000e+01 0.000000000000000000e+00 7.169998168945312500e+00
2.300000000000000000e+01 0.000000000000000000e+00 7.270004272460937500e+00
2.400000000000000000e+01 0.000000000000000000e+00 7.330001831054687500e+00
2.500000000000000000e+01 0.000000000000000000e+00 7.210006713867187500e+00
2.600000000000000000e+01 0.000000000000000000e+00 6.930007934570312500e+00
2.700000000000000000e+01 0.000000000000000000e+00 6.919998168945312500e+00
2.800000000000000000e+01 0.000000000000000000e+00 6.740005493164062500e+00
2.900000000000000000e+01 0.000000000000000000e+00 6.339996337890625000e+00
3.000000000000000000e+01 0.000000000000000000e+00 6.330001831054687500e+00
3.100000000000000000e+01 0.000000000000000000e+00 6.380004882812500000e+00
